time,open,high,low,close,Volume,Volume MA
1643295360,14388.4871,14389.4109,14346.7765,14346.8774,NaN,NaN
1643295420,14344.9305,14346.3652,14329.9546,14334.4024,NaN,NaN
1643295480,14335.8363,14354.1629,14330.8426,14349.7215,NaN,NaN
1643295540,14349.8259,14360.8799,14342.0975,14360.8799,NaN,NaN
1643295600,14360.6093,14364.1408,14310.6891,14312.9382,NaN,NaN
1643295660,14310.6664,14327.9051,14307.9242,14321.6235,NaN,NaN
1643295720,14321.9985,14333.966,14318.0887,14333.54,NaN,NaN
1643295780,14333.1957,14339.0154,14332.5856,14333.5688,NaN,NaN
1643295840,14333.3487,14381.0065,14333.3487,14381.0065,NaN,NaN
1643295900,14380.9896,14385.0958,14371.9805,14378.2589,NaN,NaN
1643295960,14377.7641,14390.2306,14371.2809,14376.7075,NaN,NaN
1643296020,14376.8501,14387.332,14376.8501,14385.9471,NaN,NaN
1643296080,14385.454,14400.6863,14379.8837,14398.9925,NaN,NaN
1643296140,14399.9076,14406.4891,14391.9105,14392.9221,NaN,NaN
1643296200,14394.4446,14397.5853,14377.143,14389.8548,NaN,NaN
1643296260,14389.5205,14414.4249,14389.5205,14409.8328,NaN,NaN
1643296320,14409.433,14409.9571,14403.5707,14403.7951,NaN,NaN
1643296380,14396.7335,14416.7268,14395.3709,14409.92,NaN,NaN
1643296440,14409.9768,14419.4532,14405.1745,14415.6346,NaN,NaN
1643296500,14414.9256,14417.9925,14408.4133,14412.6673,NaN,NaN
1643296560,14412.2387,14412.2387,14384.8373,14388.3503,NaN,NaN
1643296620,14390.4914,14397.546,14385.7703,14385.7703,NaN,NaN
1643296680,14384.4016,14388.0715,14376.8698,14379.2083,NaN,NaN
1643296740,14379.6012,14380.8005,14365.1664,14365.1664,NaN,NaN
1643296800,14366.3644,14376.6615,14358.1341,14360.7496,NaN,NaN
1643296860,14359.5686,14373.9682,14356.9796,14373.9682,NaN,NaN
1643296920,14374.1613,14377.4158,14358.6995,14365.4853,NaN,NaN
1643296980,14365.6851,14377.9463,14351.3419,14353.0196,NaN,NaN
1643297040,14351.5799,14354.4087,14334.5992,14335.8478,NaN,NaN
1643297100,14337.2567,14343.4874,14324.1197,14324.6339,NaN,NaN
1643297160,14323.8825,14333.546,14323.8825,14330.5527,NaN,NaN
1643297220,14330.4635,14340.4383,14310.5457,14310.5457,NaN,NaN
1643297280,14311.742,14313.8905,14292.6314,14295.3501,NaN,NaN
1643297340,14294.9404,14305.9747,14275.6822,14275.6822,NaN,NaN
1643297400,14275.3689,14279.4223,14273.0976,14278.8143,NaN,NaN
1643297460,14279.7716,14279.7716,14236.3817,14237.2084,NaN,NaN
1643297520,14236.6301,14246.7991,14226.0112,14226.0112,NaN,NaN
1643297580,14226.6312,14245.0663,14225.3709,14245.0663,NaN,NaN
1643297640,14244.5894,14253.3676,14237.8792,14252.7692,NaN,NaN
1643297700,14251.1572,14251.2025,14232.477,14248.7371,NaN,NaN
1643297760,14247.3359,14247.3359,14233.7369,14234.5314,NaN,NaN
1643297820,14233.9719,14246.5542,14233.9719,14245.3942,NaN,NaN
1643297880,14244.9154,14252.0812,14242.4572,14247.2298,NaN,NaN
1643297940,14243.1207,14243.1207,14202.2145,14204.8911,NaN,NaN
1643298000,14206.1837,14217.589,14206.1837,14207.0308,NaN,NaN
1643298060,14207.005,14227.5235,14207.005,14224.3786,NaN,NaN
1643298120,14224.5926,14242.2309,14224.5926,14242.2309,NaN,NaN
1643298180,14242.3493,14245.3651,14231.257,14245.1814,NaN,NaN
1643298240,14247.1628,14260.6637,14242.5486,14258.9093,NaN,NaN
1643298300,14258.5742,14264.1033,14254.6598,14264.1033,NaN,NaN
1643298360,14263.7605,14263.8309,14258.1264,14263.0001,NaN,NaN
1643298420,14262.8116,14271.6989,14246.163,14246.3748,NaN,NaN
1643298480,14247.0008,14247.0008,14222.2014,14226.3217,NaN,NaN
1643298540,14227.2222,14243.5127,14225.0624,14237.9401,NaN,NaN
1643298600,14237.9829,14251.2201,14234.2078,14245.1055,NaN,NaN
1643298660,14245.6323,14251.9087,14240.9447,14242.8431,NaN,NaN
1643298720,14242.9797,14246.8202,14239.5439,14239.9534,NaN,NaN
1643298780,14239.4735,14252.8753,14230.2073,14252.8753,NaN,NaN
1643298840,14251.9882,14254.1155,14244.0671,14244.7676,NaN,NaN
1643298900,14245.6547,14263.5447,14245.5858,14253.6179,NaN,NaN
1643298960,14252.0636,14264.0247,14252.0636,14264.0247,NaN,NaN
1643299020,14264.2099,14289.7623,14264.2099,14288.3357,NaN,NaN
1643299080,14289.0289,14312.5541,14288.5454,14311.0739,NaN,NaN
1643299140,14311.0758,14315.3877,14307.3154,14311.2433,NaN,NaN
1643299200,14310.2344,14335.5543,14310.2344,14334.9114,NaN,NaN
1643299260,14334.653,14346.5742,14332.1053,14345.8145,NaN,NaN
1643299320,14345.923,14360.5778,14344.9422,14356.4726,NaN,NaN
1643299380,14355.9911,14356.7867,14343.8402,14347.7186,NaN,NaN
1643299440,14347.3356,14349.3704,14342.2956,14342.8224,NaN,NaN
1643299500,14342.1316,14354.3431,14342.1316,14354.1665,NaN,NaN
1643299560,14354.0036,14355.9563,14339.31,14340.7596,NaN,NaN
1643299620,14340.5868,14344.2837,14316.5156,14316.5156,NaN,NaN
1643299680,14317.1479,14317.7926,14301.7464,14308.1291,NaN,NaN
1643299740,14307.7105,14313.3404,14305.4581,14308.7506,NaN,NaN
1643299800,14310.4859,14331.362,14310.4859,14330.0844,NaN,NaN
1643299860,14328.879,14337.9649,14328.879,14333.2724,NaN,NaN
1643299920,14332.6161,14334.0009,14328.0851,14333.7146,NaN,NaN
1643299980,14333.895,14353.9417,14333.754,14352.2271,NaN,NaN
1643300040,14351.512,14352.1594,14341.7259,14347.7218,NaN,NaN
1643300100,14349.9579,14349.9579,14319.3291,14319.3291,NaN,NaN
1643300160,14316.6476,14320.4339,14294.98,14298.3094,NaN,NaN
1643300220,14298.853,14302.3689,14293.0301,14296.297,NaN,NaN
1643300280,14296.2728,14296.2728,14287.5059,14287.9048,NaN,NaN
1643300340,14288.4324,14308.7503,14286.174,14305.0358,NaN,NaN
1643300400,14304.8618,14311.2653,14297.0505,14301.3064,NaN,NaN
1643300460,14302.0391,14319.3473,14302.0391,14317.9499,NaN,NaN
1643300520,14316.6242,14318.7912,14311.9899,14317.8457,NaN,NaN
1643300580,14317.7421,14321.143,14309.186,14312.9929,NaN,NaN
1643300640,14312.0672,14312.5997,14294.1507,14295.3892,NaN,NaN
1643300700,14295.3917,14296.0132,14274.6341,14276.1041,NaN,NaN
1643300760,14276.006,14276.006,14251.5621,14255.668,NaN,NaN
1643300820,14255.5503,14269.7608,14254.9339,14268.1469,NaN,NaN
1643300880,14268.8699,14270.9507,14266.0996,14267.6165,NaN,NaN
1643300940,14267.61,14269.0864,14260.4358,14263.7984,NaN,NaN
1643301000,14264.089,14278.1248,14260.6879,14278.1248,NaN,NaN
1643301060,14279.4408,14285.2133,14274.3855,14274.3855,NaN,NaN
1643301120,14274.7246,14283.0389,14274.7246,14282.4975,NaN,NaN
1643301180,14282.1164,14316.5987,14282.1164,14316.4519,NaN,NaN
1643301240,14316.2426,14323.5156,14312.9733,14323.5156,NaN,NaN
1643301300,14323.5771,14330.5828,14321.1279,14328.7583,NaN,NaN
